id,genres,original_title,popularity,tagline,original_language,production_countries
608,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",The Aristocats,9.834047,A tune-filled animated extravaganza.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
609,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",La flor de mi secreto,2.286788,Every woman has a secret...,es,"[{'iso_3166_1': 'ES', 'name': 'Spain'}]"
610,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Two Much,1.620174,,en,"[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
611,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Ed,5.174212000000001,Minor league. Major friendship.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
612,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",Schrei aus Stein,0.736081,"In this battle, there can be no winners",de,[]
613,"[{'id': 18, 'name': 'Drama'}]",Ma saison préférée,0.5169239999999999,,fr,"[{'iso_3166_1': 'FR', 'name': 'France'}]"
614,[],A Modern Affair,0.173207,"They met, fell in love, and had a baby. (Not necessarily in that order.)",en,[]
615,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",Condition Red,0.793932,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
616,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Asfour Stah,1.9833009999999998,,en,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'TN', 'name': 'Tunisia'}]"
617,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",A Thin Line Between Love and Hate,2.2567470000000003,"When you play, you pay.",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
618,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",The Last Supper,4.619915,Love... Sex... Life... Death. In this house it's all on the table.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
619,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Primal Fear,10.326213000000001,"Sooner or later, a man who wears two faces forgets which one is real.",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
620,[],Rude,0.065827,Action speaks louder than words.,en,[]
621,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Carried Away,1.67218,A story of first loves and last chances.,en,[]
622,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",All Dogs Go to Heaven 2,5.028897,Heaven help us! Look who's back in the adventure of 2 lifetimes.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
623,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",Land and Freedom,6.144235,The fight against fascism begins with the fight against Stalinism.,en,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]"
624,"[{'id': 35, 'name': 'Comedy'}]",Denise Calls Up,0.466476,"A hilarious heart-ringing fable about life, love and hangups.",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
625,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",Theodore Rex,2.583686,The world's toughest cop is getting a brand new partner. And he's a real blast from the past!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
626,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",A Family Thing,6.207993,"With family, everything is relative.",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
627,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Frisk,0.319215,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
628,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Sgt. Bilko,5.70904,All he ever wanted was an honest week's pay for an honest day's work.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
629,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Jack & Sarah,1.5234459999999999,"She's not proper, she's not fitting, she's not British, but to Jack she's a breath of fresh air.",en,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]"
630,"[{'id': 35, 'name': 'Comedy'}]",Girl 6,4.405169,"A fresh, sassy and sexy comedy!",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
631,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Diabolique,4.530079,Two women. One man. The combination can be murder.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
632,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Un indien dans la ville,4.7281629999999994,"The city is a jungle. Some are just better prepared for it, than others.",fr,"[{'iso_3166_1': 'FR', 'name': 'France'}]"
633,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",Roula - Dunkle Geheimnisse,0.14915699999999998,,de,"[{'iso_3166_1': 'DE', 'name': 'Germany'}]"
634,"[{'id': 35, 'name': 'Comedy'}]",Peanuts – Die Bank zahlt alles,0.066123,,de,"[{'iso_3166_1': 'DE', 'name': 'Germany'}]"
635,"[{'id': 35, 'name': 'Comedy'}]",Happy Weekend,0.002229,,de,"[{'iso_3166_1': 'DE', 'name': 'Germany'}]"
636,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Nelly & Monsieur Arnaud,1.784647,,fr,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]"
637,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10752, 'name': 'War'}]",Courage Under Fire,11.595316,A medal for honor. A search for justice. A battle for truth.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
638,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Mission: Impossible,15.793477,Expect the Impossible.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
639,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Á köldum klaka,0.49497700000000006,,de,"[{'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
640,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Moll Flanders,2.337263,The remarkable story of one woman's unbreakable spirit.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
641,"[{'id': 35, 'name': 'Comedy'}]",Das Superweib,0.821299,,de,"[{'iso_3166_1': 'DE', 'name': 'Germany'}]"
642,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",삼공일 삼공이,0.39662600000000003,Two apartments. Two women. One shocking mystery.,ko,"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]"
643,"[{'id': 14, 'name': 'Fantasy'}]",DragonHeart,23.636589999999998,You will believe.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
644,"[{'id': 18, 'name': 'Drama'}]",Und keiner weint mir nach,0.439989,,de,"[{'iso_3166_1': 'DE', 'name': 'Germany'}]"
645,"[{'id': 18, 'name': 'Drama'}]",My Mother's Courage,0.622885,,de,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'AT', 'name': 'Austria'}]"
646,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",Eddie,3.09233,The newest coach in the NBA has got the Knicks right where she wants them.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
647,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Yankee Zulu,1.558066,If the gods were crazy... now they're berserk.,en,"[{'iso_3166_1': 'ZA', 'name': 'South Africa'}]"
648,[],Billy's Holiday,0.002444,"As of today, he's not the man he used to be!",en,[]
649,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Plein soleil,3.804493,Passion at ten. Envy at eleven. Murder at noon.,fr,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]"
650,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",August,0.987434,"It's really how life can appear with desillusions, good and funny moments, peace, love and hate.",en,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
651,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",James and the Giant Peach,13.217623000000001,Adventures this big don't grow on trees.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
652,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",Fear,6.9549259999999995,Together forever. Or else.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
653,"[{'id': 35, 'name': 'Comedy'}]",Kids in the Hall: Brain Candy,2.299851,Shove this up your mind,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]"
654,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",Faithful,1.2968620000000002,"A comedy about a wife, her husband and his hit man.",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
655,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Podzemlje,14.587894,,sr,"[{'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]"
656,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Lust och fägring stor,3.582047,He was a student. She was his teacher. Their love was forbidden.,sv,"[{'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}]"
657,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Bloodsport II,3.085207,"Caught between honor and revenge, how far will one man go...",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
658,"[{'id': 18, 'name': 'Drama'}]",পথের পাঁচালী,3.9007089999999995,,bn,"[{'iso_3166_1': 'IN', 'name': 'India'}]"
659,"[{'id': 18, 'name': 'Drama'}]",অপুর সংসার,2.381806,,bn,"[{'iso_3166_1': 'IN', 'name': 'India'}]"
660,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",Mystery Science Theater 3000: The Movie,2.985163,Every year Hollywood makes hundreds of movies. This is one of them.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
661,[],Tarantella,0.001662,,en,[]
662,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",Space Jam,11.054250999999999,Get ready to jam.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
663,"[{'id': 878, 'name': 'Science Fiction'}]",Barbarella,14.304205,See Barbarella do her thing!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
664,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",Hostile Intentions,0.062388,A night of adventure becomes one woman's desperate fight for survival.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
665,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",They Bite,0.466991,They live ... They suck ... They Bite,en,[]
666,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Some Folks Call It a Sling Blade,0.459376,,en,[]
667,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",The Run of the Country,0.11766199999999999,An unforgettable romance,en,"[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
668,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]","Alphaville, une étrange aventure de Lemmy Caution",4.658149,Suddenly the word is Alphaville... and a secret agent is in a breathless race against the Masters of the Future.,fr,"[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]"
669,"[{'id': 18, 'name': 'Drama'}]",Coup de torchon,2.2722130000000003,,fr,"[{'iso_3166_1': 'FR', 'name': 'France'}]"
670,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",Tigrero: A Film That Was Never Made,0.18342999999999998,,en,[]
671,[],L'oeil de Vichy,0.004117,,en,[]
672,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Windows,0.400023,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
673,"[{'id': 18, 'name': 'Drama'}]",It's My Party,2.791667,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
674,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Country Life,0.487357,,en,[]
675,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Operation Dumbo Drop,4.357971,A Top-Secret Mission Of Gigantic Proportions!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
676,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Das Versprechen,0.122178,"A love, a hope, a wall.",de,"[{'iso_3166_1': 'DE', 'name': 'Germany'}]"
677,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",Mrs. Winterbourne,9.1861,The story of a girl who is going from filthy to rich,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
678,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Solo,1.899069,Part man. Part machine. Total weapon.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]"
679,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",Etz Hadomim Tafus,0.7106600000000001,,he,[]
680,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",The Substitute,10.685369999999999,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
681,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",True Crime,1.217249,Trust no one.,en,[]
682,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",Butterfly Kiss,0.8778530000000001,,en,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]"
683,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Feeling Minnesota,10.298582000000001,"Just when she met the man of her dreams, along came her husband to ruin everything.",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
684,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Delta of Venus,1.0991870000000001,"In 1939, Elena went to Paris searching for her voice as a writer. What she found was her voice as a woman.",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
685,[],To Cross the Rubicon,0.006854000000000001,,en,[]
686,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",Angus,2.25008,For everyone on the outside looking in... your moment has arrived!,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
687,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Daens,0.755047,,nl,"[{'iso_3166_1': 'BE', 'name': 'Belgium'}]"
688,"[{'id': 18, 'name': 'Drama'}]",Faces,7.918417999999999,,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
689,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Boys,1.579153,No one stays innocent forever.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
690,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",The Quest,7.941972,Go the distance,en,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
691,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Cosi,0.9470069999999999,,en,"[{'iso_3166_1': 'AU', 'name': 'Australia'}]"
692,"[{'id': 18, 'name': 'Drama'}]",Sunset Park,1.231692,You gotta represent.,en,[]
693,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Mulholland Falls,5.794630000000001,"This isn't America, this is Los Angeles.",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
694,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",The Truth About Cats & Dogs,5.1212029999999995,Brian's about to discover the woman he loves isn't the woman he loves.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
695,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Oliver & Company,10.813578999999999,The first Disney movie with attitude.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
696,"[{'id': 35, 'name': 'Comedy'}]",Celtic Pride,1.9407470000000002,"If you can't beat 'em, steal him.",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
697,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",Flipper,4.5570059999999994,This summer it's finally safe to go back in the water.,en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
698,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",Captives,1.926109,How far will you go for love?,en,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
699,"[{'id': 18, 'name': 'Drama'}]",Of Love and Shadows,0.709209,"Surrounded by danger, they'll risk everything for freedom!",en,"[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
700,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 37, 'name': 'Western'}]",Dead Man,6.505272,No one can survive becoming a legend.,en,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
701,"[{'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Le Hussard sur le toit,1.690768,,en,"[{'iso_3166_1': 'FR', 'name': 'France'}]"
702,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",Switchblade Sisters,6.035166,"So Easy to Kill, So Hard to Love",en,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
703,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",Boca a boca,1.133409,,es,"[{'iso_3166_1': 'ES', 'name': 'Spain'}]"
